,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474
bisq,1.0,0.52380955,0.45,0.45,0.28809525,0.5,0.5,0.5,0.574350645,0.5,0.5405844150000001,0.6,0.6,0.6,0.6666667,0.8666667,0.8666667,0.8666667,0.8666667,0.8666667,0.8416666500000001,0.85833335,0.6,0.6436868250000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.75,0.8046371,0.77051471,0.77051471,0.77583335,0.75,0.75694445,0.75,0.71428573,0.6720588000000001,0.69410302,0.7377232,0.7406926125,0.7456797375,0.748507475,0.7485301,0.75,0.75,0.758107835,0.7725404499999999,0.75,0.75,0.7409091175,0.741558465,0.741558465,0.741558465,0.75,0.766559855,0.7702991699999999,0.759615405,0.7777778,0.7496212125,0.766559855,0.777948725,0.7446548749999999,0.75,0.75,0.7155219975,0.62222224,0.61403507,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.59121793,0.568960675,0.57346155,0.5833333,0.5833333,0.5801282000000001,0.5400550675,0.53571427,0.5769231,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52380955,0.53571427,0.53571427,0.5345443200000001,0.53571427,0.53571427,0.5544872000000001,0.541502,0.53571427,0.5345443200000001,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53337437,0.53571427,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eclipse pde ui,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4888889,0.4888889,0.4888889,0.4945055,0.5,0.498626375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4945055,0.49725275,0.5,0.5,0.5,0.5,0.5,0.5,0.483018195,0.471428575,0.4328431425,0.3333333399999999,0.4,0.4,0.41666666,0.4,0.3333333399999999,0.3333333399999999,0.4,0.3974359,0.3974359,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3333333399999999,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39787019,0.3333333399999999,0.4,0.4,0.4,0.41315789,0.4,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.426406935,0.42857143,0.42857143,0.434090915,0.437121215,0.42857143,0.41666666,0.41666666,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.46666667,0.464102565,0.46969697,0.46666667,0.46153846,0.47619048,0.47619048,0.4727643099999999,0.47619048,0.47527473,0.46957497,0.46957497,0.4676518925,0.45833334,0.44444445,0.45778509,0.46153846,0.45614034,0.4321428625,0.4274891825,0.43333334,0.426406935,0.41666666,0.41666666,0.45614034,0.4436508,0.45614034,0.444047625,0.441125545,0.45778509,0.44444445,0.4436508,0.4436508,0.4402597425,0.43333334,0.43333334,0.430952385,0.43333334,0.43484849,0.43333334,0.435606065,0.43333334,0.4419913474999999,0.44285715,0.437121215,0.437121215,0.437121215,0.444047625,0.44444445,0.45723684,0.446969705,0.44444445,0.45778509,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.4685770775,0.4685770775,0.4685770775,0.47432097,0.47432097,0.47432097,0.46666667,0.47434631,0.47527473,0.47527473,0.47527473,0.474816855,0.47619048,0.47619048,0.47619048,0.47619048,0.4743083,0.474816855,0.474816855,0.474816855,0.47434631,0.47619048,0.47527473,0.47527473,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47434631,0.47619048,0.47619048,0.47619048,0.47619048,0.4761904799999999,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.4761904799999999,0.4761904799999999,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.4761904799999999,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.5,0.5,0.49725275,0.5,0.5,0.495879125,0.4945055,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49310135,0.49310135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49029305,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048
pmd,0.0,0.036111112,0.14285715,0.32307693,0.33333334,0.5272727,0.6,0.5881410250000001,0.5090909,0.5881410250000001,0.549908425,0.5331959875000001,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.4738095275,0.5,0.5,0.5,0.5,0.5,0.47619048,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5123626625,0.5123626625,0.5123626625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.508241775,0.5,0.5833333,0.592991875,0.6,0.6,0.59905285,0.59715855,0.6,0.6,0.6,0.6,0.6,0.6,0.59905285,0.53571427,0.53571427,0.53571427,0.53571427,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.59715855,0.6,0.6,0.5962114,0.58465855,0.56993803,0.6,0.5290584275000001,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.53571427,0.5290584275000001,0.53571427,0.5833333,0.5833333,0.5595237850000001,0.5833333,0.6,0.6,0.6,0.53571427,0.53571427,0.53571427,0.53571427,0.5543478,0.5628882,0.572802225,0.5671584,0.558618,0.558618,0.558618,0.53571427,0.53571427,0.53571427,0.545031035,0.5671584,0.5496894175,0.5403726525,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.473734605,0.5,0.5,0.5,0.5,0.5,0.5,0.41742423,0.4,0.412499995,0.4,0.4,0.4,0.40833333,0.4,0.41666666,0.41666666,0.404166665,0.404166665,0.404166665,0.404166665,0.404166665,0.404166665,0.404166665,0.404166665,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.41666666,0.4,0.4,0.4,0.4,0.4,0.4,0.3910480775,0.3910480775,0.3910480775,0.3910480775,0.38181818,0.38181818,0.3874299725,0.38181818,0.3761072275,0.38181818,0.38181818,0.38181818,0.38181818,0.38181818,0.38181818,0.38181818,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.35714287,0.34940477,0.3395833375,0.3395833375,0.3395833375,0.3354166724999999,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.34166667,0.34166667,0.34166667,0.34166667,0.34940477,0.34940477,0.34166667,0.34166667,0.34166667,0.34166667,0.35327382,0.33333334,0.34166667,0.35327382,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.37878788,0.33333334,0.33333334,0.33333334,0.33333334,0.357600745,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.35714287,0.35714287,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.327463051,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.321969685,0.31363635,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.329545455,0.33333334,0.33333334,0.33333334,0.33333334,0.329545455,0.3,0.32575757,0.3181818,0.3181818,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3181818,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
pinpoint,1.0,1.0,1.0,1.0,0.978260875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pentaho platform,0.39601138,0.3859649,0.39285713,0.4,0.4,0.3956044,0.39800569,0.39800569,0.4,0.4,0.4,0.399002845,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.40441176,0.40441176,0.40441176,0.4,0.4,0.4,0.4,0.40441176,0.41025642,0.41666666,0.41666666,0.405872925,0.40441176,0.4,0.4,0.4,0.4,0.40110294,0.41025642,0.4,0.4,0.40718567,0.4057617599999999,0.4,0.4,0.40330882,0.40330882,0.40733409,0.41025642,0.408795255,0.408795255,0.41666666,0.41666666,0.4171153775,0.4198219,0.4180128125,0.42687747,0.432188735,0.43779762,0.445573285,0.4628205125,0.45145888,0.4413793,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.46666667,0.4713464675,0.46666667,0.46666667,0.46666667,0.46666667,0.4677304925,0.4677304925,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.5,0.4945055,0.495879125,0.4851166275,0.5,0.5,0.5,0.5,0.5,0.4945055,0.4945055,0.4945055,0.4945055,0.4945055,0.4945055,0.49319159,0.49406753,0.4921643,0.4909981799999999,0.4905133399999999,0.4905133399999999,0.4905133399999999,0.485175785,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.4784072275,0.47619048,0.4784072275,0.4784072275,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.48505747,0.4784072275,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.4745671025,0.4745671025,0.4745671025,0.472943725,0.46969697,0.467424245,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.472943725,0.472943725,0.472943725,0.472943725,0.472943725,0.4713203475,0.467424245,0.467424245,0.467424245,0.467424245,0.46666667,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.4681818199999999,0.468939395,0.46969697,0.4745671025,0.4745671025,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,0.47619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pentaho kettle,0.77777778,0.77534538,0.78571428,0.78571428,0.8135964849999999,0.8015669525,0.825,0.82083333,0.8151315725,0.81666666,0.81666666,0.825,0.9,0.90708396,0.8141447325,0.8265422075,0.81052631,0.825,0.8213815775,0.81052631,0.797435895,0.77751372,0.83333333,0.83333333,0.829166665,0.83333333,0.825,0.7892857099999999,0.8,0.8,0.79285714,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.83333333,0.7761294207,0.7766514007,0.7777778,0.7778477975,0.7777778,0.777966125,0.7785311,0.7777778,0.7777778,0.777966125,0.782212885,0.785205005,0.783613455,0.7777778,0.7777778,0.7599143375,0.76209676,0.752026095,0.75,0.74285716,0.7548387,0.75,0.75,0.73754156,0.737441885,0.7389006650000001,0.73734221,0.73734221,0.73626375,0.7369230824999999,0.736703305,0.7395802175,0.7435216,0.74418604,0.74285716,0.74709302,0.74235922,0.75,0.75,0.75,0.84639496,0.84627203,0.848807395,0.85121983,0.846331115,0.84639377,0.848807395,0.85255291,0.8463925800000001,0.85050026,0.84615386,0.8463925800000001,0.844898,0.844898,0.844672975,0.84143425,0.8372105049999999,0.8439979,0.84030319,0.8369246699999999,0.83749634,0.83897933,0.83897933,0.83897933,0.83897933,0.84002668,0.84002668,0.836353,0.84627203,0.84627203,0.8485206275,0.8528663000000001,0.8528663000000001,0.8495736175,0.8495736175,0.84923077,0.84615386,0.84615386,0.8452119650000001,0.844898,0.844898,0.846331115,0.846331115,0.846331115,0.8452119650000001,0.844898,0.8333333,0.84117645,0.84117645,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.83148562,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8414679125,0.835598075,0.8333333,0.8333333,0.8333333,0.832834505,0.832080135,0.8333333,0.8333333,0.833167035,0.8333333,0.8333333,0.8333333,0.8333333,0.831764825,0.8318841,0.831764825,0.83164555,0.8307146875,0.8307146875,0.8307146875,0.8318841,0.8318841,0.825012175,0.82419395,0.831764825,0.82654845,0.8248495499999999,0.82419395,0.82419395,0.82251084,0.82170855,0.8211061,0.8211061,0.820598,0.81857765,0.81857765,0.81857765,0.8216613749999999,0.82251084,0.821979885,0.821979885,0.81912191,0.81857765,0.81857765,0.81875907,0.8181818,0.8181818,0.8017772,0.8086048675,0.8126577,0.8126577,0.8116553249999999,0.8078040025000001,0.8050404925,0.8050404925,0.8011349,0.8005319,0.8,0.8,0.8,0.80012315,0.8010946324999999,0.8005319,0.8005220749999999,0.8010946324999999,0.800502425,0.8010946324999999,0.8002463,0.8,0.8,0.8,0.8002463,0.8,0.8,0.8,0.8,0.8,0.8005319,0.8005319,0.801657365,0.8114551,0.809000175,0.8114551,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7976585,0.79227054,0.7918466500000001,0.792182705,0.7919192,0.7917741,0.7918466500000001,0.7908497,0.7918466500000001,0.790430725,0.7878788,0.7878788,0.783613455,0.782212885,0.7804622,0.7784615,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7791916249999999,0.7815126,0.7791916249999999,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.777948725,0.777948725,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openrefine,0.6666667,0.5833333,0.5733333,0.55,0.6,0.6,0.6,0.6,0.6,0.55,0.575,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5136363500000001,0.5136363500000001,0.5916666500000001,0.6,0.4166666600000001,0.4313725499999999,0.4313725499999999,0.4313725499999999,0.4313725499999999,0.4313725499999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
